Starting 05_CH4_Air_Diffusion_TempGrad ...
Wed Sep  1 13:34:20 CEST 2021
FlameMaster written by Heinz Pitsch

version                  4.2.1
executed command         './FlameMaster -i 05_CH4_Air_Diffusion_TempGrad.input'
git sha1                 a4ee66ef01db6513f927c65c2dd6b33bc0b8f9a0
operating system         Linux, version 3.10.0-1160.36.2.el7.x86_64
target architechture     x86_64
c++ compiler             Intel, version 19.0.0.20181018
c   compiler             Intel, version 19.0.0.20181018

use mechanism file './../Mechanisms/GRI3/gri.30.pre'
outpath is './Outputs/'
initial pressure is 1.01325 bar
use multi geometry species transport model
model has 77 species
        7 spherical
       20 linear
       50 non-linear
    -----
       77 / 77 geometry parameters expected
initial pressure is 1.01325 bar
write output to 'stderr'

Use DASSL solver

Coal solid species COALSOLIDCOAL1 found.
Coal solid species COALSOLIDGCOAL1 found.
Coal solid species COALSOLIDGCH2 found.
Coal solid species COALSOLIDCHAR found.
Coal solid species COALSOLIDCHARH found.
Coal solid species COALSOLIDTAR1 found.
Coal solid species COALSOLIDCOAL2 found.
Coal solid species COALSOLIDGBTX2 found.
Coal solid species COALSOLIDGCH4 found.
Coal solid species COALSOLIDGCOH2 found.
Coal solid species COALSOLIDGCO2S found.
Coal solid species COALSOLIDGH2O found.
Coal solid species COALSOLIDGCOL found.
Coal solid species COALSOLIDTAR2 found.
Coal solid species COALSOLIDGCO2TS found.
Coal solid species COALSOLIDCOAL3 found.
Coal solid species COALSOLIDGCOAL3 found.
Coal solid species COALSOLIDTAR3 found.
Coal solid species COALSOLIDGCO2 found.
Coal solid species COALSOLIDCHARG found.

Species CH4 specified on the left boundary!
interpolate initial solution from boundary conditions
Initial time step is 1e-10 s
gp: 0, Temp: 300.000000, Pressure: 101325.000000, MixMolarMass: 16.042000
stp =  1008    dt = 5.32e-12 s    ord = 1    time = 2.12e-06 ms    Tp_s =   358.85 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1009    dt = 5.49e-12 s    ord = 1    time = 2.12e-06 ms    Tp_s =   358.98 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1010    dt = 5.57e-12 s    ord = 1    time = 2.13e-06 ms    Tp_s =   359.11 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1011    dt = 5.53e-12 s    ord = 1    time = 2.13e-06 ms    Tp_s =   359.25 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1012    dt = 5.41e-12 s    ord = 1    time = 2.14e-06 ms    Tp_s =   359.38 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1013    dt = 5.28e-12 s    ord = 1    time = 2.14e-06 ms    Tp_s =   359.50 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1014    dt = 5.22e-12 s    ord = 1    time = 2.15e-06 ms    Tp_s =   359.63 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1015    dt = 5.26e-12 s    ord = 1    time = 2.15e-06 ms    Tp_s =   359.76 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1016    dt = 5.39e-12 s    ord = 1    time = 2.16e-06 ms    Tp_s =   359.89 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1017    dt = 5.57e-12 s    ord = 1    time = 2.17e-06 ms    Tp_s =   360.02 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1018    dt = 5.71e-12 s    ord = 1    time = 2.17e-06 ms    Tp_s =   360.16 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1019    dt = 5.74e-12 s    ord = 1    time = 2.18e-06 ms    Tp_s =   360.30 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1020    dt = 5.67e-12 s    ord = 1    time = 2.18e-06 ms    Tp_s =   360.43 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1021    dt = 5.54e-12 s    ord = 1    time = 2.19e-06 ms    Tp_s =   360.56 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1022    dt = 5.43e-12 s    ord = 1    time = 2.19e-06 ms    Tp_s =   360.69 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1023    dt = 5.41e-12 s    ord = 1    time = 2.20e-06 ms    Tp_s =   360.82 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1024    dt = 5.49e-12 s    ord = 1    time = 2.20e-06 ms    Tp_s =   360.95 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1025    dt = 5.65e-12 s    ord = 1    time = 2.21e-06 ms    Tp_s =   361.09 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1026    dt = 5.82e-12 s    ord = 1    time = 2.22e-06 ms    Tp_s =   361.23 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1027    dt = 5.92e-12 s    ord = 1    time = 2.22e-06 ms    Tp_s =   361.37 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1028    dt = 5.92e-12 s    ord = 1    time = 2.23e-06 ms    Tp_s =   361.51 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1029    dt = 5.81e-12 s    ord = 1    time = 2.23e-06 ms    Tp_s =   361.65 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1030    dt = 5.69e-12 s    ord = 1    time = 2.24e-06 ms    Tp_s =   361.78 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1031    dt = 5.61e-12 s    ord = 1    time = 2.24e-06 ms    Tp_s =   361.92 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1032    dt = 5.63e-12 s    ord = 1    time = 2.25e-06 ms    Tp_s =   362.05 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1033    dt = 5.75e-12 s    ord = 1    time = 2.26e-06 ms    Tp_s =   362.18 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1034    dt = 5.92e-12 s    ord = 1    time = 2.26e-06 ms    Tp_s =   362.32 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1035    dt = 6.07e-12 s    ord = 1    time = 2.27e-06 ms    Tp_s =   362.47 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1036    dt = 6.13e-12 s    ord = 1    time = 2.27e-06 ms    Tp_s =   362.61 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1037    dt = 6.08e-12 s    ord = 1    time = 2.28e-06 ms    Tp_s =   362.76 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1038    dt = 5.97e-12 s    ord = 1    time = 2.29e-06 ms    Tp_s =   362.90 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1039    dt = 5.86e-12 s    ord = 1    time = 2.29e-06 ms    Tp_s =   363.03 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1040    dt = 5.83e-12 s    ord = 1    time = 2.30e-06 ms    Tp_s =   363.17 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1041    dt = 5.79e-12 s    ord = 1    time = 2.30e-06 ms    Tp_s =   363.31 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1042    dt = 5.92e-12 s    ord = 1    time = 2.31e-06 ms    Tp_s =   363.45 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1043    dt = 6.12e-12 s    ord = 1    time = 2.32e-06 ms    Tp_s =   363.59 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1044    dt = 6.32e-12 s    ord = 1    time = 2.32e-06 ms    Tp_s =   363.74 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1045    dt = 6.41e-12 s    ord = 1    time = 2.33e-06 ms    Tp_s =   363.89 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1046    dt = 6.37e-12 s    ord = 1    time = 2.33e-06 ms    Tp_s =   364.04 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1047    dt = 6.22e-12 s    ord = 1    time = 2.34e-06 ms    Tp_s =   364.18 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1048    dt = 6.07e-12 s    ord = 1    time = 2.35e-06 ms    Tp_s =   364.32 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1049    dt = 6.00e-12 s    ord = 1    time = 2.35e-06 ms    Tp_s =   364.46 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1050    dt = 6.06e-12 s    ord = 1    time = 2.36e-06 ms    Tp_s =   364.60 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1051    dt = 6.22e-12 s    ord = 1    time = 2.37e-06 ms    Tp_s =   364.75 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1052    dt = 6.43e-12 s    ord = 1    time = 2.37e-06 ms    Tp_s =   364.90 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1053    dt = 6.60e-12 s    ord = 1    time = 2.38e-06 ms    Tp_s =   365.05 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1054    dt = 6.64e-12 s    ord = 1    time = 2.39e-06 ms    Tp_s =   365.20 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1055    dt = 6.55e-12 s    ord = 1    time = 2.39e-06 ms    Tp_s =   365.36 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1056    dt = 6.39e-12 s    ord = 1    time = 2.40e-06 ms    Tp_s =   365.50 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1057    dt = 6.27e-12 s    ord = 1    time = 2.40e-06 ms    Tp_s =   365.65 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1058    dt = 6.25e-12 s    ord = 1    time = 2.41e-06 ms    Tp_s =   365.79 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1059    dt = 6.35e-12 s    ord = 1    time = 2.42e-06 ms    Tp_s =   365.94 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1060    dt = 6.54e-12 s    ord = 1    time = 2.42e-06 ms    Tp_s =   366.09 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1061    dt = 6.75e-12 s    ord = 1    time = 2.43e-06 ms    Tp_s =   366.24 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1062    dt = 6.87e-12 s    ord = 1    time = 2.44e-06 ms    Tp_s =   366.40 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1063    dt = 6.86e-12 s    ord = 1    time = 2.44e-06 ms    Tp_s =   366.56 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1064    dt = 6.73e-12 s    ord = 1    time = 2.45e-06 ms    Tp_s =   366.71 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1065    dt = 6.59e-12 s    ord = 1    time = 2.46e-06 ms    Tp_s =   366.86 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1066    dt = 6.50e-12 s    ord = 1    time = 2.46e-06 ms    Tp_s =   367.01 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1067    dt = 6.53e-12 s    ord = 1    time = 2.47e-06 ms    Tp_s =   367.16 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1068    dt = 6.68e-12 s    ord = 1    time = 2.48e-06 ms    Tp_s =   367.31 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1069    dt = 6.88e-12 s    ord = 1    time = 2.48e-06 ms    Tp_s =   367.47 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1070    dt = 7.06e-12 s    ord = 1    time = 2.49e-06 ms    Tp_s =   367.63 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1071    dt = 7.13e-12 s    ord = 1    time = 2.50e-06 ms    Tp_s =   367.79 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1072    dt = 7.07e-12 s    ord = 1    time = 2.51e-06 ms    Tp_s =   367.95 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1073    dt = 6.93e-12 s    ord = 1    time = 2.51e-06 ms    Tp_s =   368.11 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1074    dt = 6.81e-12 s    ord = 1    time = 2.52e-06 ms    Tp_s =   368.27 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1075    dt = 6.77e-12 s    ord = 1    time = 2.53e-06 ms    Tp_s =   368.42 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1076    dt = 6.85e-12 s    ord = 1    time = 2.53e-06 ms    Tp_s =   368.57 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1077    dt = 7.03e-12 s    ord = 1    time = 2.54e-06 ms    Tp_s =   368.73 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1078    dt = 7.24e-12 s    ord = 1    time = 2.55e-06 ms    Tp_s =   368.90 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1079    dt = 7.38e-12 s    ord = 1    time = 2.55e-06 ms    Tp_s =   369.06 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1080    dt = 7.40e-12 s    ord = 1    time = 2.56e-06 ms    Tp_s =   369.23 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1081    dt = 7.30e-12 s    ord = 1    time = 2.57e-06 ms    Tp_s =   369.39 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1082    dt = 7.16e-12 s    ord = 1    time = 2.58e-06 ms    Tp_s =   369.55 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1083    dt = 7.06e-12 s    ord = 1    time = 2.58e-06 ms    Tp_s =   369.71 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1084    dt = 7.08e-12 s    ord = 1    time = 2.59e-06 ms    Tp_s =   369.87 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1085    dt = 7.21e-12 s    ord = 1    time = 2.60e-06 ms    Tp_s =   370.03 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1086    dt = 7.51e-12 s    ord = 1    time = 2.60e-06 ms    Tp_s =   370.20 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1087    dt = 7.66e-12 s    ord = 1    time = 2.61e-06 ms    Tp_s =   370.37 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1088    dt = 7.57e-12 s    ord = 1    time = 2.62e-06 ms    Tp_s =   370.54 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1089    dt = 7.31e-12 s    ord = 1    time = 2.63e-06 ms    Tp_s =   370.70 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1090    dt = 7.06e-12 s    ord = 1    time = 2.63e-06 ms    Tp_s =   370.86 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1091    dt = 6.94e-12 s    ord = 1    time = 2.64e-06 ms    Tp_s =   371.01 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1092    dt = 7.04e-12 s    ord = 1    time = 2.65e-06 ms    Tp_s =   371.17 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1093    dt = 7.31e-12 s    ord = 1    time = 2.66e-06 ms    Tp_s =   371.33 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1094    dt = 7.65e-12 s    ord = 1    time = 2.66e-06 ms    Tp_s =   371.50 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1095    dt = 7.91e-12 s    ord = 1    time = 2.67e-06 ms    Tp_s =   371.67 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1096    dt = 7.96e-12 s    ord = 1    time = 2.68e-06 ms    Tp_s =   371.85 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1097    dt = 7.79e-12 s    ord = 1    time = 2.69e-06 ms    Tp_s =   372.02 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1098    dt = 7.52e-12 s    ord = 1    time = 2.69e-06 ms    Tp_s =   372.18 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1099    dt = 7.32e-12 s    ord = 1    time = 2.70e-06 ms    Tp_s =   372.34 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1100    dt = 7.29e-12 s    ord = 1    time = 2.71e-06 ms    Tp_s =   372.50 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1101    dt = 7.46e-12 s    ord = 1    time = 2.72e-06 ms    Tp_s =   372.67 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1102    dt = 7.78e-12 s    ord = 1    time = 2.72e-06 ms    Tp_s =   372.84 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1103    dt = 8.10e-12 s    ord = 1    time = 2.73e-06 ms    Tp_s =   373.02 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1104    dt = 8.28e-12 s    ord = 1    time = 2.74e-06 ms    Tp_s =   373.20 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1105    dt = 8.24e-12 s    ord = 1    time = 2.75e-06 ms    Tp_s =   373.38 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1106    dt = 8.02e-12 s    ord = 1    time = 2.76e-06 ms    Tp_s =   373.55 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1107    dt = 7.77e-12 s    ord = 1    time = 2.76e-06 ms    Tp_s =   373.72 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1108    dt = 7.64e-12 s    ord = 1    time = 2.77e-06 ms    Tp_s =   373.88 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1109    dt = 7.70e-12 s    ord = 1    time = 2.78e-06 ms    Tp_s =   374.05 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1110    dt = 7.94e-12 s    ord = 1    time = 2.79e-06 ms    Tp_s =   374.22 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1111    dt = 8.27e-12 s    ord = 1    time = 2.80e-06 ms    Tp_s =   374.40 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1112    dt = 8.55e-12 s    ord = 1    time = 2.80e-06 ms    Tp_s =   374.59 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1113    dt = 8.64e-12 s    ord = 1    time = 2.81e-06 ms    Tp_s =   374.77 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1114    dt = 8.52e-12 s    ord = 1    time = 2.82e-06 ms    Tp_s =   374.96 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1115    dt = 8.27e-12 s    ord = 1    time = 2.83e-06 ms    Tp_s =   375.13 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1116    dt = 8.07e-12 s    ord = 1    time = 2.84e-06 ms    Tp_s =   375.31 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1117    dt = 8.02e-12 s    ord = 1    time = 2.85e-06 ms    Tp_s =   375.48 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1118    dt = 8.17e-12 s    ord = 1    time = 2.85e-06 ms    Tp_s =   375.65 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1119    dt = 8.46e-12 s    ord = 1    time = 2.86e-06 ms    Tp_s =   375.84 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1120    dt = 8.79e-12 s    ord = 1    time = 2.87e-06 ms    Tp_s =   376.02 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1121    dt = 8.99e-12 s    ord = 1    time = 2.88e-06 ms    Tp_s =   376.21 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1122    dt = 8.99e-12 s    ord = 1    time = 2.89e-06 ms    Tp_s =   376.41 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1123    dt = 8.81e-12 s    ord = 1    time = 2.90e-06 ms    Tp_s =   376.59 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1124    dt = 8.57e-12 s    ord = 1    time = 2.91e-06 ms    Tp_s =   376.77 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1125    dt = 8.43e-12 s    ord = 1    time = 2.92e-06 ms    Tp_s =   376.95 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1126    dt = 8.47e-12 s    ord = 1    time = 2.92e-06 ms    Tp_s =   377.13 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1127    dt = 8.69e-12 s    ord = 1    time = 2.93e-06 ms    Tp_s =   377.32 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1128    dt = 9.01e-12 s    ord = 1    time = 2.94e-06 ms    Tp_s =   377.51 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1129    dt = 9.30e-12 s    ord = 1    time = 2.95e-06 ms    Tp_s =   377.70 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1130    dt = 9.43e-12 s    ord = 1    time = 2.96e-06 ms    Tp_s =   377.90 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1131    dt = 9.34e-12 s    ord = 1    time = 2.97e-06 ms    Tp_s =   378.10 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1132    dt = 9.13e-12 s    ord = 1    time = 2.98e-06 ms    Tp_s =   378.29 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1133    dt = 8.93e-12 s    ord = 1    time = 2.99e-06 ms    Tp_s =   378.48 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1134    dt = 8.87e-12 s    ord = 1    time = 3.00e-06 ms    Tp_s =   378.66 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1135    dt = 8.99e-12 s    ord = 1    time = 3.01e-06 ms    Tp_s =   378.85 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1136    dt = 9.27e-12 s    ord = 1    time = 3.02e-06 ms    Tp_s =   379.04 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1137    dt = 9.59e-12 s    ord = 1    time = 3.02e-06 ms    Tp_s =   379.24 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1138    dt = 9.82e-12 s    ord = 1    time = 3.03e-06 ms    Tp_s =   379.45 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1139    dt = 9.85e-12 s    ord = 1    time = 3.04e-06 ms    Tp_s =   379.65 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1140    dt = 9.71e-12 s    ord = 1    time = 3.05e-06 ms    Tp_s =   379.85 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1141    dt = 9.50e-12 s    ord = 1    time = 3.06e-06 ms    Tp_s =   380.05 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1142    dt = 9.35e-12 s    ord = 1    time = 3.07e-06 ms    Tp_s =   380.24 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1143    dt = 9.38e-12 s    ord = 1    time = 3.08e-06 ms    Tp_s =   380.43 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1144    dt = 9.58e-12 s    ord = 1    time = 3.09e-06 ms    Tp_s =   380.63 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1145    dt = 9.89e-12 s    ord = 1    time = 3.10e-06 ms    Tp_s =   380.83 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =  1146    dt = 1.02e-11 s    ord = 1    time = 3.11e-06 ms    Tp_s =   381.04 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
